Reference	Reference	Reference	Reference	Reference	Sample	Sample	Sample	Sample	Sample
Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)	Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)
2.344444444443911	0.002564437128898682		1627.5744036647363		2.344444444445244	0.0004224257240733794		1703.8555134883193	
2.3555555555550196	0.0025227708542311313		1635.3556294116356		2.355555555556359	0.0004186417022401575		1712.0088561205755	
2.3666666666661285	0.0024804135504374178		1643.1384110691818		2.3666666666674736	0.000414500286519885		1720.163213721476	
2.377777777777237	0.002437178257381319		1650.9227717382132		2.3777777777785887	0.0004100105353929655		1728.3186875823162	
2.3888888888883457	0.0023928859289036966		1658.7087202801717		2.3888888888897037	0.00040518386279308284		1736.4754002545587	
2.399999999999454	0.0023473717160376285		1666.4962510724574		2.4000000000008184	0.00040003292536738963		1744.6334908025092	
2.4111111111105625	0.002300490788053983		1674.2853441268244		2.4111111111119334	0.0003945707930286157		1752.7931085305227	
2.4222222222216714	0.0022521235170809488		1682.075965523616		2.422222222223048	0.0003888104535046162		1760.9544054882697	
2.43333333333278	0.002202179886717676		1689.8680681072283		2.433333333334163	0.0003827646455749381		1769.1175281344485	
2.4444444444438886	0.0021506030202272405		1697.6615923863085		2.444444444445278	0.00037644596069330994		1777.2826085905338	
2.455555555554997	0.002097371757476887		1705.4564675852705		2.455555555556393	0.0003698671080807957		1785.4497559396775	
2.4666666666661055	0.0020425022405277183		1713.2526128008135		2.466666666667508	0.00036304121257870495		1793.6190480243279	
2.4777777777772143	0.0019860484951350846		1721.0499382271014		2.477777777778623	0.00035598201331329466		1801.79052417574	
2.4888888888883227	0.0019281020194515024		1728.8483464252356		2.4888888888897376	0.0003487038562101258		1809.964179275882	
2.4999999999994316	0.001868790412332221		1736.6477336256073		2.5000000000008527	0.0003412214215340684		1818.1399595107555	
2.51111111111054	0.0018082750923802896		1744.4479910648013		2.5111111111119673	0.00033354919130521927		1826.317760122338	
2.5222222222216484	0.0017467481757499122		1752.2490063713403		2.5222222222230823	0.00032570072951197		1834.4974253975552	
2.5333333333327572	0.001684428596118876		1760.0506650257585		2.5333333333341974	0.0003176879075843667		1842.6787510380768	
2.5444444444438656	0.0016215575643053625		1767.852851929725		2.544444444445312	0.0003095202461425632		1850.8614889288788	
2.5555555555549745	0.0015583934777188568		1775.6554531251059		2.555555555556427	0.0003012045520605971		1859.0453541691431	
2.566666666666083	0.0014952064010573369		1783.4583577059923		2.5666666666675417	0.0002927450030006968		1867.2300340613226	
2.5777777777771913	0.0014322722492297688		1791.2614599635112		2.577777777778657	0.0002841437719811953		1875.4151985992016	
2.5888888888883	0.0013698668113033316		1799.0646617932252		2.588888888889772	0.0002754022011468733		1883.6005118850019	
2.5999999999994086	0.0013082597603959734		1806.8678753767435		2.6000000000008865	0.00026652244084596135		1891.785643866655	
2.6111111111105174	0.0012477087990436918		1814.6710261216128		2.6111111111120016	0.0002575093838851878		1899.970281832655	
2.622222222221626	0.0011884540929115754		1822.4740558061073		2.6222222222231166	0.00024837266078615665		1908.154141226884	
2.6333333333327342	0.001130713147909879		1830.27692582911		2.6333333333342313	0.0002391284310324416		1916.3369755222855	
2.644444444443843	0.0010746762865662125		1838.079620412298		2.6444444444453463	0.00022980071245400668		1924.5185850782634	
2.6555555555549515	0.0010205028779798385		1845.882149547628		2.655555555556461	0.0002204220343091644		1932.6988250553104	
2.6666666666660603	0.0009683184700590766		1853.684551435219		2.666666666667576	0.00021103327226687166		1940.8776125293177	
