Frequency   σRe
1.66992E12	121.19479
1.6748E12	121.54917
1.67969E12	116.11479
1.68457E12	116.45233
1.68945E12	116.78987
1.69434E12	114.12415
1.69922E12	114.45304
1.7041E12	120.82308
1.70898E12	121.16928
1.71387E12	121.51547
1.71875E12	112.8752
1.72363E12	113.19587
1.72852E12	113.51654
1.7334E12	116.91389
1.73828E12	114.15787
1.74316E12	114.47854
1.74805E12	111.84809
1.75293E12	112.16051
1.75781E12	112.47294
1.7627E12	115.91829
1.76758E12	113.09778
1.77246E12	113.41021
1.77734E12	110.71349
1.78223E12	111.01765
1.78711E12	111.3218
1.79199E12	111.62596
1.79688E12	115.12812
1.80176E12	115.44097
1.80664E12	115.75382
1.81152E12	116.06667
1.81641E12	109.91399
1.82129E12	110.20945
1.82617E12	107.39991
1.83105E12	107.68708
1.83594E12	107.97424
1.84082E12	108.26141
1.8457E12	108.54857
1.85059E12	112.13379
1.85547E12	109.12291
1.86035E12	109.41007
1.86523E12	106.51683
1.87012E12	103.4583
1.875E12	103.72843
1.87988E12	110.70814
1.88477E12	107.63219
1.88965E12	107.91102
1.89453E12	101.56488
1.89941E12	101.82664
1.9043E12	102.08841
1.90918E12	102.35017
1.91406E12	106.03234
1.91895E12	109.73195
1.92383E12	110.01117
1.92871E12	110.29038
1.93359E12	107.1143
1.93848E12	107.38479
1.94336E12	104.18253
1.94824E12	101.09889
1.95313E12	101.35227
1.95801E12	101.60565
1.96289E12	98.34665
1.96777E12	98.59129
1.97266E12	98.83594
1.97754E12	99.08058
1.98242E12	102.87255
1.9873E12	103.12593
1.99219E12	103.37931
1.99707E12	96.61547
2.00195E12	96.85169
2.00684E12	97.08792
2.01172E12	97.32414
2.0166E12	101.17371
2.02148E12	101.41868
2.02637E12	101.66366
2.03125E12	94.75663
2.03613E12	94.98441
2.04102E12	95.21219
2.0459E12	95.43997
2.05078E12	103.02681
2.05566E12	99.58382
2.06055E12	99.82037
2.06543E12	100.05691
2.07031E12	100.29345
2.0752E12	100.52999
2.08008E12	93.42758
2.08496E12	93.64689
2.08984E12	90.11156
2.09473E12	90.3221
2.09961E12	90.53264
2.10449E12	90.74318
2.10938E12	90.95372
2.11426E12	98.76129
2.11914E12	98.98937
2.12402E12	99.21746
2.12891E12	95.62072
2.13379E12	88.29102
2.13867E12	88.49306
2.14355E12	88.6951
2.14844E12	96.62732
2.15332E12	92.97305
2.1582E12	93.18388
2.16309E12	85.72642
2.16797E12	85.91993
2.17285E12	86.11344
2.17773E12	90.23
2.18262E12	94.36415
2.1875E12	94.57525
2.19238E12	90.83693
2.19727E12	91.03924
2.20215E12	87.3912
2.20703E12	87.58497
2.21191E12	87.77874
2.2168E12	87.97252
2.22168E12	84.15873
2.22656E12	88.36006
